Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA cycles file,AA graph file,Run metadata JSON,Sample metadata JSON,All genes
OVSAHO_OVARY,2,OVSAHO_OVARY_amplicon2_ecDNA_1,ecDNA,"['chr3:124570842-125171209', 'chr3:125171975-125597093']",[],0.6928903142136653,1025485.0,6.820599874592235,8.409182132834601,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon2_ecDNA_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon2.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon2.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon2_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon2_graph.txt,Not Provided,Not Provided,"['HEG1', 'ITGB5', 'KALRN', 'MUC13', 'OSBPL11', 'SLC12A8', 'SNX4', 'UMPS', 'ZNF148']"
OVSAHO_OVARY,3,OVSAHO_OVARY_amplicon3_Linear_1,Linear,"['chr5:176588316-176960586', 'chr5:176963179-177338310']","['FGFR4', 'NSD1']",1.1864921086887186,747401.0,8.292297833748146,8.859562330971277,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon3_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon3.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon3.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon3_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon3_graph.txt,Not Provided,Not Provided,"['CDHR2', 'EIF4E1B', 'FGFR4', 'GPRIN1', 'HK3', 'LMAN2', 'MXD3', 'NSD1', 'PRELID1', 'RAB24', 'SNCB', 'TSPAN17', 'UIMC1', 'UNC5A', 'ZNF346']"
OVSAHO_OVARY,4,OVSAHO_OVARY_amplicon4_Linear_1,Linear,['chr6:46388094-46961314'],[],0.8883906854336182,573220.0,6.145621101396361,6.145621101396361,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon4_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon4.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon4.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon4_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon4_graph.txt,Not Provided,Not Provided,"['ADGRF5', 'ADGRF5-AS1', 'ANKRD66', 'CYP39A1', 'MEP1A', 'PLA2G7', 'SLC25A27', 'TDRD6']"
OVSAHO_OVARY,5,OVSAHO_OVARY_amplicon5_Linear_1,Linear,['chr7:116091135-117756117'],"['CAV1', 'MET', 'WNT2']",0.4258377939018324,1664982.0,6.161984204760331,6.161984204760331,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon5_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon5.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon5.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon5_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon5_graph.txt,Not Provided,Not Provided,"['ASZ1', 'CAPZA2', 'CAV1', 'CAV2', 'CFTR', 'CFTR-AS1', 'CTTNBP2', 'MET', 'ST7', 'ST7-AS1', 'ST7-AS2', 'ST7-OT3', 'ST7-OT4', 'TES', 'WNT2']"
OVSAHO_OVARY,6,OVSAHO_OVARY_amplicon6_Linear_1,Linear,['chr7:123931631-124241325'],[],0.6824248551409657,309694.0,6.567153393077398,6.567153393077398,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon6_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon6.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon6.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon6_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon6_graph.txt,Not Provided,Not Provided,"['SPAM1', 'TMEM229A']"
OVSAHO_OVARY,7,OVSAHO_OVARY_amplicon7_Linear_1,Linear,"['chr10:74386428-79332425', 'chr10:79333023-79880406']",['KAT6B'],1.313332995798257,5493380.0,8.40008035195264,10.118757690077329,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon7_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon7.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon7.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon7_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon7_graph.txt,Not Provided,Not Provided,"['ADK', 'BEND3P3', 'COMTD1', 'DLG5', 'DLG5-AS1', 'DUPD1', 'DUSP13', 'EIF5AL1', 'KAT6B', 'KCNMA1', 'KCNMA1-AS1', 'KCNMA1-AS2', 'KCNMA1-AS3', 'LRMDA', 'NUTM2B', 'NUTM2B-AS1', 'NUTM2E', 'POLR3A', 'PPIF', 'RPS24', 'SAMD8', 'SFTPA1', 'SFTPA2', 'SNORD172', 'VDAC2', 'ZCCHC24', 'ZMIZ1', 'ZMIZ1-AS1', 'ZNF503', 'ZNF503-AS1', 'ZNF503-AS2']"
OVSAHO_OVARY,8,OVSAHO_OVARY_amplicon8_Linear_1,Linear,['chr13:78471086-78629541'],[],0.8807814114233506,158455.0,6.389238566395533,6.389238566395533,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon8_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon8.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon8.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon8_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon8_graph.txt,Not Provided,Not Provided,"['OBI1', 'OBI1-AS1', 'POU4F1']"
OVSAHO_OVARY,9,OVSAHO_OVARY_amplicon9_Linear_1,Linear,['chr17:75935308-78147441'],"['CYGB', 'GALR2', 'SEPTIN9', 'SRSF2']",1.0202788407716303,2212133.0,6.329399643744883,7.4673393642600665,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon9_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon9.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon9.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon9_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon9_graph.txt,Not Provided,Not Provided,"['AANAT', 'ACOX1', 'C17orf99', 'CDK3', 'CYGB', 'EVPL', 'EXOC7', 'FBF1', 'FOXJ1', 'GALR2', 'JMJD6', 'METTL23', 'MFSD11', 'MGAT5B', 'MXRA7', 'PRCD', 'PRPSAP1', 'QRICH2', 'RHBDF2', 'RNF157', 'RNF157-AS1', 'SCARNA16', 'SEC14L1', 'SEPTIN9', 'SEPTIN9-DT', 'SNHG16', 'SNHG20', 'SNORD1A', 'SNORD1B', 'SNORD1C', 'SPHK1', 'SRP68', 'SRSF2', 'ST6GALNAC1', 'ST6GALNAC2', 'TEN1', 'TEN1-CDK3', 'TMC6', 'TMC8', 'TNRC6C', 'TNRC6C-AS1', 'UBALD2', 'UBE2O', 'ZACN']"
OVSAHO_OVARY,10,OVSAHO_OVARY_amplicon10_Linear_1,Linear,['chr18:32558928-32980608'],[],0.6827605509560485,421680.0,5.253331040898649,5.637244596599368,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon10_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon10.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon10.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon10_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon10_graph.txt,Not Provided,Not Provided,"['CCDC178', 'KLHL14']"
OVSAHO_OVARY,11,OVSAHO_OVARY_amplicon11_Linear_1,Linear,['chr19:38651507-38756515'],['ACTN4'],0.0,105008.0,6.719062903435225,6.719062903435225,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon11_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon11.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon11.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon11_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon11_graph.txt,Not Provided,Not Provided,"['ACTN4', 'CAPN12']"
OVSAHO_OVARY,12,OVSAHO_OVARY_amplicon12_Linear_1,Linear,['chr20:34557255-35412311'],['PIGU'],0.25250022677478134,855056.0,9.915958497701508,13.016069669929298,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/OVSAHO_OVARY_amplicon12_Linear_1_intervals.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_CNV_CALLS.bed,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon12.png,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon12.pdf,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon12_cycles.txt,samples/OVSAHO_OVARY/OVSAHO_OVARY_AA_results/OVSAHO_OVARY_amplicon12_graph.txt,Not Provided,Not Provided,"['ACSS2', 'EDEM2', 'EIF6', 'FAM83C', 'FAM83C-AS1', 'GGT7', 'GSS', 'HMGB3P1', 'MAP1LC3A', 'MMP24', 'MMP24-AS1-EDEM2', 'MMP24OS', 'MYH7B', 'NCOA6', 'PIGU', 'PROCR', 'TP53INP2', 'TRPC4AP', 'UQCC1']"
PANC0327_PANCREAS,1,PANC0327_PANCREAS_amplicon1_Linear_1,Linear,['chr21:18670882-19411374'],[],1.0223448949630631,740492.0,4.5229644020007385,4.5229644020007385,LowCN,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PANC0327_PANCREAS_amplicon1_Linear_1_intervals.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_CNV_CALLS.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon1.png,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon1.pdf,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon1_cycles.txt,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon1_graph.txt,Not Provided,Not Provided,[]
PANC0327_PANCREAS,2,PANC0327_PANCREAS_amplicon2_Linear_1,Linear,['chr6:75651852-75758104'],[],0.5534577414754465,106252.0,6.575462758432527,6.575462758432527,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PANC0327_PANCREAS_amplicon2_Linear_1_intervals.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_CNV_CALLS.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon2.png,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon2.pdf,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon2_cycles.txt,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon2_graph.txt,Not Provided,Not Provided,"['MYO6', 'SENP6']"
PANC0327_PANCREAS,3,PANC0327_PANCREAS_amplicon3_Linear_1,Linear,"['chr22:25804321-27052720', 'chr22:27052898-27062721', 'chr20:30939997-30940150', 'chr21:19771511-20014575']",[],0.9514251073739294,1501439.0,5.2726115668421585,5.2726115668421585,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PANC0327_PANCREAS_amplicon3_Linear_1_intervals.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_CNV_CALLS.bed,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon3.png,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon3.pdf,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon3_cycles.txt,samples/PANC0327_PANCREAS/PANC0327_PANCREAS_AA_results/PANC0327_PANCREAS_amplicon3_graph.txt,Not Provided,Not Provided,"['ASPHD2', 'CRYBA4', 'CRYBB1', 'HPS4', 'MIAT', 'MIATNB', 'MYO18B', 'SEZ6L', 'SRRD', 'TFIP11', 'TPST2']"
PANC1005_PANCREAS,1,PANC1005_PANCREAS_amplicon1_Complex-non-cyclic_1,Complex-non-cyclic,"['chr17:49376619-49749465', 'chr17:49750511-50899749']","['COL1A1', 'ITGA3']",0.5409953462392463,1522084.0,5.488227485457273,5.488227485457273,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PANC1005_PANCREAS_amplicon1_Complex-non-cyclic_1_intervals.bed,samples/PANC1005_PANCREAS/PANC1005_PANCREAS_CNV_CALLS.bed,samples/PANC1005_PANCREAS/PANC1005_PANCREAS_AA_results/PANC1005_PANCREAS_amplicon1.png,samples/PANC1005_PANCREAS/PANC1005_PANCREAS_AA_results/PANC1005_PANCREAS_amplicon1.pdf,samples/PANC1005_PANCREAS/PANC1005_PANCREAS_AA_results/PANC1005_PANCREAS_amplicon1_cycles.txt,samples/PANC1005_PANCREAS/PANC1005_PANCREAS_AA_results/PANC1005_PANCREAS_amplicon1_graph.txt,Not Provided,Not Provided,"['ABCC3', 'ACSF2', 'ANKRD40', 'ANKRD40CL', 'CACNA1G', 'CACNA1G-AS1', 'CHAD', 'COL1A1', 'DLX3', 'DLX4', 'EME1', 'EPN3', 'FAM117A', 'FLJ45513', 'H1-9P', 'ITGA3', 'KAT7', 'LRRC59', 'LUC7L3', 'MRPL27', 'MYCBPAP', 'NGFR', 'NXPH3', 'PDK2', 'PHB', 'PICART1', 'PPP1R9B', 'RSAD1', 'SAMD14', 'SGCA', 'SLC35B1', 'SPATA20', 'SPOP', 'TAC4', 'TMEM92', 'TMEM92-AS1', 'TOB1', 'TOB1-AS1', 'WFIKKN2', 'XYLT2']"
PANC1_PANCREAS,1,PANC1_PANCREAS_amplicon1_BFB_1,BFB,['chr19:38500548-40334700'],"['ACTN4', 'AKT2']",1.2325960316024553,1834152.0,32.16075935714522,40.800922692405265,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PANC1_PANCREAS_amplicon1_BFB_1_intervals.bed,samples/PANC1_PANCREAS/PANC1_PANCREAS_CNV_CALLS.bed,samples/PANC1_PANCREAS/PANC1_PANCREAS_AA_results/PANC1_PANCREAS_amplicon1.png,samples/PANC1_PANCREAS/PANC1_PANCREAS_AA_results/PANC1_PANCREAS_amplicon1.pdf,samples/PANC1_PANCREAS/PANC1_PANCREAS_AA_results/PANC1_PANCREAS_amplicon1_cycles.txt,samples/PANC1_PANCREAS/PANC1_PANCREAS_AA_results/PANC1_PANCREAS_amplicon1_graph.txt,Not Provided,Not Provided,"['ACP7', 'ACTN4', 'AKT2', 'C19orf47', 'CAPN12', 'CCER2', 'CLC', 'CNTD2', 'DLL3', 'DYRK1B', 'ECH1', 'EID2', 'EID2B', 'EIF3K', 'FBL', 'FBXO17', 'FBXO27', 'FCGBP', 'GMFG', 'HNRNPL', 'IFNL1', 'IFNL2', 'IFNL3', 'IFNL4', 'LEUTX', 'LGALS13', 'LGALS14', 'LGALS16', 'LGALS17A', 'LGALS4', 'LGALS7', 'LGALS7B', 'LRFN1', 'MAP3K10', 'MAP4K1', 'MED29', 'MRPS12', 'NCCRP1', 'NFKBIB', 'PAF1', 'PAK4', 'PLEKHG2', 'PSMC4', 'RINL', 'RPS16', 'RYR1', 'SAMD4B', 'SARS2', 'SELENOV', 'SIRT2', 'SNORD175', 'SUPT5H', 'SYCN', 'TIMM50', 'TTC9B', 'ZFP36', 'ZNF546', 'ZNF780A', 'ZNF780B']"
PATU8988T_PANCREAS,1,PATU8988T_PANCREAS_amplicon1_BFB_1,BFB,"['chr18:22765404-24323378', 'chr18:24324621-24525019']",[],1.5942295026871975,1758372.0,6.078510542101878,22.35642610663093,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PATU8988T_PANCREAS_amplicon1_BFB_1_intervals.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_CNV_CALLS.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon1.png,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon1.pdf,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon1_cycles.txt,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon1_graph.txt,Not Provided,Not Provided,"['ANKRD29', 'CABLES1', 'CABYR', 'HRH4', 'IMPACT', 'LAMA3', 'NPC1', 'OSBPL1A', 'RBBP8', 'RIOK3', 'RMC1', 'TMEM241', 'TTC39C', 'TTC39C-AS1']"
PATU8988T_PANCREAS,2,PATU8988T_PANCREAS_amplicon2_BFB_1,BFB,['chr19:38821522-39411024'],[],0.9097208936196641,589502.0,7.686666841022495,7.686666841022495,None,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PATU8988T_PANCREAS_amplicon2_BFB_1_intervals.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_CNV_CALLS.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon2.png,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon2.pdf,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon2_cycles.txt,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon2_graph.txt,Not Provided,Not Provided,"['ACP7', 'CCER2', 'ECH1', 'FBXO17', 'FBXO27', 'GMFG', 'HNRNPL', 'IFNL1', 'IFNL2', 'IFNL3', 'IFNL4', 'LRFN1', 'MED29', 'MRPS12', 'NCCRP1', 'NFKBIB', 'PAF1', 'PAK4', 'RINL', 'SAMD4B', 'SARS2', 'SIRT2', 'SYCN', 'ZFP36']"
PATU8988T_PANCREAS,3,PATU8988T_PANCREAS_amplicon3_BFB_1,BFB,"['chr21:14970601-15216060', 'chr21:15219132-15873589']",[],1.0746377880128366,899916.0,6.627650616022329,6.627650616022329,LowCN,GRCh38,pancreas,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PATU8988T_PANCREAS_amplicon3_BFB_1_intervals.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_CNV_CALLS.bed,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon3.png,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon3.pdf,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon3_cycles.txt,samples/PATU8988T_PANCREAS/PATU8988T_PANCREAS_AA_results/PATU8988T_PANCREAS_amplicon3_graph.txt,Not Provided,Not Provided,"['NRIP1', 'USP25']"
PC14_LUNG,1,PC14_LUNG_amplicon1_Complex-non-cyclic_1,Complex-non-cyclic,"['chr14:74045700-75583138', 'chr14:75787767-76531566', 'chr14:76532815-78394500', 'chr14:78843156-79030060']",['FOS'],1.6360133766769458,4329826.0,5.53010300786627,5.694141367220624,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PC14_LUNG_amplicon1_Complex-non-cyclic_1_intervals.bed,samples/PC14_LUNG/PC14_LUNG_CNV_CALLS.bed,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon1.png,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon1.pdf,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon1_cycles.txt,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon1_graph.txt,Not Provided,Not Provided,"['ABCD4', 'ACYP1', 'ADCK1', 'AHSA1', 'ALDH6A1', 'ALKBH1', 'ANGEL1', 'AREL1', 'BATF', 'BBOF1', 'C14orf178', 'CIPC', 'DLST', 'EIF2B2', 'ESRRB', 'FCF1', 'FLVCR2', 'FOS', 'GPATCH2L', 'GSTZ1', 'IFT43', 'IRF2BPL', 'ISCA2', 'ISM2', 'JDP2', 'LIN52', 'LRRC74A', 'LTBP2', 'MLH3', 'NEK9', 'NGB', 'NOXRED1', 'NPC2', 'NRXN3', 'PGF', 'POMT2', 'PROX2', 'RPS6KL1', 'SAMD15', 'SLIRP', 'SNW1', 'SPTLC2', 'SYNDIG1L', 'TGFB3', 'TMED10', 'TMED8', 'TMEM63C', 'TTLL5', 'VASH1', 'VASH1-AS1', 'VIPAS39', 'VRTN', 'VSX2', 'YLPM1', 'ZC2HC1C', 'ZDHHC22']"
PC14_LUNG,2,PC14_LUNG_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr19:55727457-55898121', 'chr2:171537477-171547527', 'chr2:171592572-172139535', 'chr2:172142768-172255385', 'chr2:172364319-172650738']",[],1.290556556057205,1126713.0,5.170150242796066,6.2340168050465,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PC14_LUNG_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/PC14_LUNG/PC14_LUNG_CNV_CALLS.bed,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon2.png,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon2.pdf,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon2_cycles.txt,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon2_graph.txt,Not Provided,Not Provided,"['CYBRD1', 'DLX1', 'DLX2', 'DLX2-DT', 'DYNC1I2', 'HAT1', 'ITGA6', 'ITGA6-AS1', 'METAP1D', 'NLRP11', 'NLRP13', 'NLRP4', 'NLRP9', 'PDK1', 'RFPL4A', 'RFPL4AL1', 'SLC25A12']"
PC14_LUNG,3,PC14_LUNG_amplicon3_BFB_1,BFB,"['chr2:221322669-222895474', 'chr2:222897953-225820362']","['ACSL3', 'PAX3']",0.9019220175183159,4495214.0,4.516557552153738,7.022713912223031,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PC14_LUNG_amplicon3_BFB_1_intervals.bed,samples/PC14_LUNG/PC14_LUNG_CNV_CALLS.bed,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon3.png,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon3.pdf,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon3_cycles.txt,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon3_graph.txt,Not Provided,Not Provided,"['ACSL3', 'AP1S3', 'CCDC140', 'CT75', 'CUL3', 'DOCK10', 'EPHA4', 'FAM124B', 'FARSB', 'KCNE4', 'MOGAT1', 'MRPL44', 'NYAP2', 'PAX3', 'SCG2', 'SERPINE2', 'SGPP2', 'WDFY1']"
PC14_LUNG,4,PC14_LUNG_amplicon4_Linear_1,Linear,['chr6:254996-378900'],[],0.6498536429041937,123904.0,5.726910868552341,5.726910868552341,None,GRCh38,lung,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/PC14_LUNG_amplicon4_Linear_1_intervals.bed,samples/PC14_LUNG/PC14_LUNG_CNV_CALLS.bed,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon4.png,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon4.pdf,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon4_cycles.txt,samples/PC14_LUNG/PC14_LUNG_AA_results/PC14_LUNG_amplicon4_graph.txt,Not Provided,Not Provided,['DUSP22']
